Drug1,Drug2,Cell line,synergy_x,fold,Cosmic sample Id,synergy_y,set
MK-8669,TOPOTECAN,LOVO,18.6708997021,2,907790.0,18.6708997021,blind_cell_test
MK-8669,TOPOTECAN,MDAMB436,19.1832794341,2,1240172.0,19.1832794341,val_dc
MK-8669,TOPOTECAN,MDAMB436,19.1832794341,2,1240172.0,19.1832794341,blind_cell_test
MK-8669,TOPOTECAN,MSTO,29.4583473078,2,908152.0,29.4583473078,val_dc
MK-8669,TOPOTECAN,MSTO,29.4583473078,2,908152.0,29.4583473078,mix_test
MK-8669,TOPOTECAN,NCIH1650,26.4453295766,2,687800.0,26.4453295766,train_dc
MK-8669,TOPOTECAN,NCIH2122,10.6005946321,2,722046.0,10.6005946321,train_dc
MK-8669,TOPOTECAN,NCIH23,4.3947735327,2,905942.0,4.3947735327,val_dc
MK-8669,TOPOTECAN,NCIH23,4.3947735327,2,905942.0,4.3947735327,blind_cell_test
MK-8669,TOPOTECAN,NCI-H460,3.2898685076,2,905943.0,3.2898685076,test_dc
MK-8669,TOPOTECAN,NCI-H460,3.2898685076,2,905943.0,3.2898685076,blind_cell_test
MK-8669,TOPOTECAN,NCIH520,23.8900324745,2,908443.0,23.8900324745,train_dc
MK-8669,TOPOTECAN,OCUBM,-6.5347612185,2,909256.0,-6.5347612185,test_dc
MK-8669,TOPOTECAN,OCUBM,-6.5347612185,2,909256.0,-6.5347612185,blind_cell_test
MK-8669,TOPOTECAN,OV90,16.7233708478,2,1240197.0,16.7233708478,train_dc
MK-8669,TOPOTECAN,OVCAR3,9.8615426732,2,905933.0,9.8615426732,train_dc
MK-8669,TOPOTECAN,PA1,-14.1514229335,2,909255.0,-14.1514229335,val_dc
MK-8669,TOPOTECAN,PA1,-14.1514229335,2,909255.0,-14.1514229335,blind_cell_val
MK-8669,TOPOTECAN,RKO,24.5627977926,2,909698.0,24.5627977926,train_dc
MK-8669,TOPOTECAN,RPMI7951,2.2510163177,2,910903.0,2.2510163177,train_dc
MK-8669,TOPOTECAN,SKMEL30,31.6689497117,2,909726.0,31.6689497117,train_dc
MK-8669,TOPOTECAN,SKMES1,7.7569862354,2,909728.0,7.7569862354,train_dc
MK-8669,TOPOTECAN,SK-OV-3,32.9066092448,2,905959.0,32.9066092448,train_dc
MK-8669,TOPOTECAN,SW-620,15.0399087812,2,905962.0,15.0399087812,test_dc
MK-8669,TOPOTECAN,SW-620,15.0399087812,2,905962.0,15.0399087812,blind_cell_val
MK-8669,TOPOTECAN,SW837,6.9735207086,2,909755.0,6.9735207086,test_dc
MK-8669,TOPOTECAN,SW837,6.9735207086,2,909755.0,6.9735207086,mix_val
MK-8669,TOPOTECAN,T-47D,15.7244115216,2,905945.0,15.7244115216,train_dc
MK-8669,TOPOTECAN,UACC62,17.8831922115,2,905976.0,17.8831922115,val_dc
MK-8669,TOPOTECAN,UACC62,17.8831922115,2,905976.0,17.8831922115,mix_val
MK-8669,TOPOTECAN,UWB1289BRCA1,26.9535214564,2,,,
MK-8669,TOPOTECAN,UWB1289,-2.5199839055,2,1480374.0,-2.5199839055,val_dc
MK-8669,TOPOTECAN,UWB1289,-2.5199839055,2,1480374.0,-2.5199839055,mix_test
MK-8669,TOPOTECAN,VCAP,27.358343073,2,1299075.0,27.358343073,train_dc
MK-8669,TOPOTECAN,ZR751,27.5378498006,2,,,
MRK-003,5-FU,A2058,12.5716044023,0,906792.0,12.5716044023,train_dc
MRK-003,5-FU,A2780,5.5329731121,0,906804.0,5.5329731121,train_dc
MRK-003,5-FU,A375,6.2318967335,0,906793.0,6.2318967335,train_dc
MRK-003,5-FU,A427,4.4664353839,0,910851.0,4.4664353839,train_dc
MRK-003,5-FU,CAOV3,9.7506700041,0,,,
MRK-003,5-FU,COLO320DM,12.2116583416,0,,,
MRK-003,5-FU,DLD1,4.9562205317,0,,,
MRK-003,5-FU,EFM192B,-8.7352159246,0,,,
MRK-003,5-FU,ES2,1.1489754905,0,1240128.0,1.1489754905,train_dc
MRK-003,5-FU,HCT116,-0.6542619,0,905936.0,-0.6542619,train_dc
MRK-003,5-FU,HT144,8.9480427494,0,907067.0,8.9480427494,train_dc
MRK-003,5-FU,HT29,3.7200455665,0,,,
MRK-003,5-FU,KPL1,-1.9484179362,0,,,
MRK-003,5-FU,LNCAP,-8.4207176051,0,907788.0,-8.4207176051,train_dc
MRK-003,5-FU,LOVO,-0.3743446478,0,907790.0,-0.3743446478,test_dc
MRK-003,5-FU,LOVO,-0.3743446478,0,907790.0,-0.3743446478,blind_cell_val
MRK-003,5-FU,MDAMB436,4.4030412514,0,1240172.0,4.4030412514,val_dc
MRK-003,5-FU,MDAMB436,4.4030412514,0,1240172.0,4.4030412514,blind_cell_val
MRK-003,5-FU,MSTO,-46.9360830572,0,908152.0,-46.9360830572,train_dc
MRK-003,5-FU,NCIH1650,4.4385755887,0,687800.0,4.4385755887,test_dc
MRK-003,5-FU,NCIH1650,4.4385755887,0,687800.0,4.4385755887,mix_test
MRK-003,5-FU,NCIH2122,-11.3017461512,0,722046.0,-11.3017461512,train_dc
MRK-003,5-FU,NCIH23,1.9170499055,0,905942.0,1.9170499055,test_dc
MRK-003,5-FU,NCIH23,1.9170499055,0,905942.0,1.9170499055,blind_cell_val
MRK-003,5-FU,NCI-H460,-8.2967101209,0,905943.0,-8.2967101209,val_dc
MRK-003,5-FU,NCI-H460,-8.2967101209,0,905943.0,-8.2967101209,blind_cell_test
MRK-003,5-FU,NCIH520,-0.7898507889,0,908443.0,-0.7898507889,test_dc
MRK-003,5-FU,NCIH520,-0.7898507889,0,908443.0,-0.7898507889,mix_test
MRK-003,5-FU,OCUBM,10.5659143217,0,909256.0,10.5659143217,test_dc
MRK-003,5-FU,OCUBM,10.5659143217,0,909256.0,10.5659143217,blind_cell_test
MRK-003,5-FU,OV90,-0.177027545,0,1240197.0,-0.177027545,train_dc
MRK-003,5-FU,OVCAR3,13.9166136938,0,905933.0,13.9166136938,train_dc
MRK-003,5-FU,PA1,16.9529457926,0,909255.0,16.9529457926,val_dc
MRK-003,5-FU,PA1,16.9529457926,0,909255.0,16.9529457926,blind_cell_val
MRK-003,5-FU,RKO,-0.9015790303,0,909698.0,-0.9015790303,train_dc
MRK-003,5-FU,RPMI7951,8.4514691154,0,910903.0,8.4514691154,train_dc
MRK-003,5-FU,SKMEL30,8.2734510416,0,909726.0,8.2734510416,train_dc
MRK-003,5-FU,SKMES1,2.6449089563,0,909728.0,2.6449089563,val_dc
MRK-003,5-FU,SKMES1,2.6449089563,0,909728.0,2.6449089563,mix_test
MRK-003,5-FU,SK-OV-3,6.0541628794,0,905959.0,6.0541628794,train_dc
MRK-003,5-FU,SW-620,0.9857853212,0,905962.0,0.9857853212,val_dc
MRK-003,5-FU,SW-620,0.9857853212,0,905962.0,0.9857853212,blind_cell_test
MRK-003,5-FU,SW837,1.0849943864,0,909755.0,1.0849943864,train_dc
MRK-003,5-FU,T-47D,-10.8473876868,0,905945.0,-10.8473876868,train_dc
MRK-003,5-FU,UACC62,12.4813109339,0,905976.0,12.4813109339,train_dc
MRK-003,5-FU,UWB1289BRCA1,3.1102081705,0,,,
MRK-003,5-FU,UWB1289,-10.5857643962,0,1480374.0,-10.5857643962,val_dc
MRK-003,5-FU,UWB1289,-10.5857643962,0,1480374.0,-10.5857643962,mix_test
MRK-003,5-FU,VCAP,11.507506318,0,1299075.0,11.507506318,train_dc
MRK-003,5-FU,ZR751,-7.1686781797,0,,,
MRK-003,ABT-888,A2058,10.2687707963,0,906792.0,10.2687707963,train_dc
MRK-003,ABT-888,A2780,7.9997036769,0,906804.0,7.9997036769,train_dc
MRK-003,ABT-888,A375,4.0536834186,0,906793.0,4.0536834186,test_dc
MRK-003,ABT-888,A375,4.0536834186,0,906793.0,4.0536834186,mix_test
MRK-003,ABT-888,A427,3.8440569087,0,910851.0,3.8440569087,test_dc
MRK-003,ABT-888,A427,3.8440569087,0,910851.0,3.8440569087,mix_val
MRK-003,ABT-888,CAOV3,20.8311051917,0,,,
MRK-003,ABT-888,COLO320DM,5.8826108046,0,,,
MRK-003,ABT-888,DLD1,3.3204664338,0,,,
MRK-003,ABT-888,EFM192B,14.3923217961,0,,,
MRK-003,ABT-888,ES2,-11.8145393427,0,1240128.0,-11.8145393427,train_dc
MRK-003,ABT-888,HCT116,-3.857051871,0,905936.0,-3.857051871,test_dc
MRK-003,ABT-888,HCT116,-3.857051871,0,905936.0,-3.857051871,mix_val
MRK-003,ABT-888,HT144,-6.5307998727,0,907067.0,-6.5307998727,train_dc
MRK-003,ABT-888,HT29,6.5891062887,0,,,
MRK-003,ABT-888,KPL1,20.1494602951,0,,,
MRK-003,ABT-888,LNCAP,6.1983965712,0,907788.0,6.1983965712,train_dc
MRK-003,ABT-888,LOVO,10.2176357775,0,907790.0,10.2176357775,val_dc
MRK-003,ABT-888,LOVO,10.2176357775,0,907790.0,10.2176357775,blind_cell_test
MRK-003,ABT-888,MDAMB436,-2.4216515141,0,1240172.0,-2.4216515141,val_dc
MRK-003,ABT-888,MDAMB436,-2.4216515141,0,1240172.0,-2.4216515141,blind_cell_test
MRK-003,ABT-888,MSTO,1.2289482379,0,908152.0,1.2289482379,train_dc
MRK-003,ABT-888,NCIH1650,-4.7589140151,0,687800.0,-4.7589140151,train_dc
MRK-003,ABT-888,NCIH2122,-4.1442208145,0,722046.0,-4.1442208145,train_dc
MRK-003,ABT-888,NCIH23,0.2285125968,0,905942.0,0.2285125968,test_dc
MRK-003,ABT-888,NCIH23,0.2285125968,0,905942.0,0.2285125968,blind_cell_val
MRK-003,ABT-888,NCI-H460,-2.8706417906,0,905943.0,-2.8706417906,val_dc
MRK-003,ABT-888,NCI-H460,-2.8706417906,0,905943.0,-2.8706417906,blind_cell_test
MRK-003,ABT-888,NCIH520,3.2438203455,0,908443.0,3.2438203455,train_dc
MRK-003,ABT-888,OCUBM,10.7861915012,0,909256.0,10.7861915012,test_dc
MRK-003,ABT-888,OCUBM,10.7861915012,0,909256.0,10.7861915012,blind_cell_val
MRK-003,ABT-888,OV90,1.3522976732,0,1240197.0,1.3522976732,train_dc
MRK-003,ABT-888,OVCAR3,22.9524520896,0,905933.0,22.9524520896,train_dc
MRK-003,ABT-888,PA1,18.2364825459,0,909255.0,18.2364825459,val_dc
MRK-003,ABT-888,PA1,18.2364825459,0,909255.0,18.2364825459,blind_cell_val
MRK-003,ABT-888,RKO,2.1442267506,0,909698.0,2.1442267506,train_dc
MRK-003,ABT-888,RPMI7951,8.6546732441,0,910903.0,8.6546732441,val_dc
MRK-003,ABT-888,RPMI7951,8.6546732441,0,910903.0,8.6546732441,mix_val
MRK-003,ABT-888,SKMEL30,4.7840152675,0,909726.0,4.7840152675,train_dc
MRK-003,ABT-888,SKMES1,1.9787136668,0,909728.0,1.9787136668,train_dc
MRK-003,ABT-888,SK-OV-3,5.3202340352,0,905959.0,5.3202340352,train_dc
MRK-003,ABT-888,SW-620,2.9675473378,0,905962.0,2.9675473378,test_dc
MRK-003,ABT-888,SW-620,2.9675473378,0,905962.0,2.9675473378,blind_cell_test
MRK-003,ABT-888,SW837,-5.1884260469,0,909755.0,-5.1884260469,val_dc
MRK-003,ABT-888,SW837,-5.1884260469,0,909755.0,-5.1884260469,mix_test
MRK-003,ABT-888,T-47D,14.8445528345,0,905945.0,14.8445528345,test_dc
MRK-003,ABT-888,T-47D,14.8445528345,0,905945.0,14.8445528345,mix_test
MRK-003,ABT-888,UACC62,2.3585659779,0,905976.0,2.3585659779,train_dc
MRK-003,ABT-888,UWB1289BRCA1,2.9744947708,0,,,
MRK-003,ABT-888,UWB1289,-1.4664022411,0,1480374.0,-1.4664022411,train_dc
MRK-003,ABT-888,VCAP,0.2730386805,0,1299075.0,0.2730386805,train_dc
MRK-003,ABT-888,ZR751,-18.408943581,0,,,
MRK-003,AZD1775,A2058,10.209524082,4,906792.0,10.209524082,train_dc
MRK-003,AZD1775,A2780,6.6022279636,4,906804.0,6.6022279636,train_dc
MRK-003,AZD1775,A375,8.468124805,4,906793.0,8.468124805,test_dc
MRK-003,AZD1775,A375,8.468124805,4,906793.0,8.468124805,mix_val
MRK-003,AZD1775,A427,-0.5904866043,4,910851.0,-0.5904866043,train_dc
MRK-003,AZD1775,CAOV3,9.7814665927,4,,,
MRK-003,AZD1775,COLO320DM,17.9222169325,4,,,
MRK-003,AZD1775,DLD1,4.4023521156,4,,,
MRK-003,AZD1775,EFM192B,-11.4053355344,4,,,
MRK-003,AZD1775,ES2,-2.6618084065,4,1240128.0,-2.6618084065,train_dc
MRK-003,AZD1775,HCT116,2.7291125641,4,905936.0,2.7291125641,train_dc
MRK-003,AZD1775,HT144,5.0259977683,4,907067.0,5.0259977683,train_dc
MRK-003,AZD1775,HT29,-1.68495511,4,,,
MRK-003,AZD1775,KPL1,-3.8778390214,4,,,
MRK-003,AZD1775,LNCAP,-13.4413069333,4,907788.0,-13.4413069333,train_dc
MRK-003,AZD1775,LOVO,5.0060184246,4,907790.0,5.0060184246,val_dc
MRK-003,AZD1775,LOVO,5.0060184246,4,907790.0,5.0060184246,blind_cell_val
MRK-003,AZD1775,MDAMB436,7.9141961748,4,1240172.0,7.9141961748,test_dc
MRK-003,AZD1775,MDAMB436,7.9141961748,4,1240172.0,7.9141961748,blind_cell_test
MRK-003,AZD1775,MSTO,-14.3939318772,4,908152.0,-14.3939318772,train_dc
MRK-003,AZD1775,NCIH1650,20.9926059229,4,687800.0,20.9926059229,train_dc
MRK-003,AZD1775,NCIH2122,-0.2176165703,4,722046.0,-0.2176165703,train_dc
MRK-003,AZD1775,NCIH23,0.642930938,4,905942.0,0.642930938,test_dc
MRK-003,AZD1775,NCIH23,0.642930938,4,905942.0,0.642930938,blind_cell_test
MRK-003,AZD1775,NCI-H460,-0.3082064001,4,905943.0,-0.3082064001,test_dc
MRK-003,AZD1775,NCI-H460,-0.3082064001,4,905943.0,-0.3082064001,blind_cell_test
MRK-003,AZD1775,NCIH520,2.4611371776,4,908443.0,2.4611371776,train_dc
MRK-003,AZD1775,OCUBM,-1.2110181626,4,909256.0,-1.2110181626,val_dc
MRK-003,AZD1775,OCUBM,-1.2110181626,4,909256.0,-1.2110181626,blind_cell_val
MRK-003,AZD1775,OV90,-4.6370700468,4,1240197.0,-4.6370700468,test_dc
MRK-003,AZD1775,OV90,-4.6370700468,4,1240197.0,-4.6370700468,mix_test
MRK-003,AZD1775,OVCAR3,16.5580624187,4,905933.0,16.5580624187,train_dc
MRK-003,AZD1775,PA1,11.9850643315,4,909255.0,11.9850643315,test_dc
MRK-003,AZD1775,PA1,11.9850643315,4,909255.0,11.9850643315,blind_cell_test
MRK-003,AZD1775,RKO,-3.3280403116,4,909698.0,-3.3280403116,test_dc
MRK-003,AZD1775,RKO,-3.3280403116,4,909698.0,-3.3280403116,mix_val
MRK-003,AZD1775,RPMI7951,18.2418487793,4,910903.0,18.2418487793,train_dc
MRK-003,AZD1775,SKMEL30,7.5932487826,4,909726.0,7.5932487826,train_dc
MRK-003,AZD1775,SKMES1,11.7399915232,4,909728.0,11.7399915232,train_dc
MRK-003,AZD1775,SK-OV-3,21.802556022,4,905959.0,21.802556022,train_dc
MRK-003,AZD1775,SW-620,-1.5781690981,4,905962.0,-1.5781690981,val_dc
MRK-003,AZD1775,SW-620,-1.5781690981,4,905962.0,-1.5781690981,blind_cell_val
MRK-003,AZD1775,SW837,2.5329307306,4,909755.0,2.5329307306,train_dc
MRK-003,AZD1775,T-47D,4.5455595711,4,905945.0,4.5455595711,test_dc
MRK-003,AZD1775,T-47D,4.5455595711,4,905945.0,4.5455595711,mix_test
MRK-003,AZD1775,UACC62,8.6940081427,4,905976.0,8.6940081427,train_dc
MRK-003,AZD1775,UWB1289BRCA1,7.6614691426,4,,,
MRK-003,AZD1775,UWB1289,67.9632653144,4,1480374.0,67.9632653144,test_dc
MRK-003,AZD1775,UWB1289,67.9632653144,4,1480374.0,67.9632653144,mix_test
MRK-003,AZD1775,VCAP,-3.714111355,4,1299075.0,-3.714111355,train_dc
MRK-003,AZD1775,ZR751,-3.4294154784,4,,,
MRK-003,BEZ-235,A2058,21.5650755752,2,906792.0,21.5650755752,train_dc
MRK-003,BEZ-235,A2780,24.6247986016,2,906804.0,24.6247986016,train_dc
MRK-003,BEZ-235,A375,34.2902401254,2,906793.0,34.2902401254,train_dc
MRK-003,BEZ-235,A427,32.2347205087,2,910851.0,32.2347205087,train_dc
MRK-003,BEZ-235,CAOV3,47.3102109523,2,,,
MRK-003,BEZ-235,COLO320DM,29.9324876019,2,,,
MRK-003,BEZ-235,DLD1,11.9046340615,2,,,
MRK-003,BEZ-235,EFM192B,8.5222696151,2,,,
MRK-003,BEZ-235,ES2,20.5315981651,2,1240128.0,20.5315981651,train_dc
MRK-003,BEZ-235,HCT116,15.3901697912,2,905936.0,15.3901697912,train_dc
MRK-003,BEZ-235,HT144,23.3809758746,2,907067.0,23.3809758746,train_dc
MRK-003,BEZ-235,HT29,26.1095648758,2,,,
MRK-003,BEZ-235,KPL1,16.4797987147,2,,,
MRK-003,BEZ-235,LNCAP,78.4296448737,2,907788.0,78.4296448737,train_dc
MRK-003,BEZ-235,LOVO,27.9177676429,2,907790.0,27.9177676429,val_dc
MRK-003,BEZ-235,LOVO,27.9177676429,2,907790.0,27.9177676429,blind_cell_val
MRK-003,BEZ-235,MDAMB436,29.4334246448,2,1240172.0,29.4334246448,test_dc
MRK-003,BEZ-235,MDAMB436,29.4334246448,2,1240172.0,29.4334246448,blind_cell_test
MRK-003,BEZ-235,MSTO,14.4390948787,2,908152.0,14.4390948787,train_dc
MRK-003,BEZ-235,NCIH1650,22.5718612959,2,687800.0,22.5718612959,test_dc
MRK-003,BEZ-235,NCIH1650,22.5718612959,2,687800.0,22.5718612959,mix_test
MRK-003,BEZ-235,NCIH2122,25.7838340928,2,722046.0,25.7838340928,train_dc
MRK-003,BEZ-235,NCIH23,15.2374897775,2,905942.0,15.2374897775,val_dc
MRK-003,BEZ-235,NCIH23,15.2374897775,2,905942.0,15.2374897775,blind_cell_val
MRK-003,BEZ-235,NCI-H460,9.6017443703,2,905943.0,9.6017443703,val_dc
MRK-003,BEZ-235,NCI-H460,9.6017443703,2,905943.0,9.6017443703,blind_cell_test
MRK-003,BEZ-235,NCIH520,27.9491035736,2,908443.0,27.9491035736,train_dc
MRK-003,BEZ-235,OCUBM,18.2705131997,2,909256.0,18.2705131997,val_dc
MRK-003,BEZ-235,OCUBM,18.2705131997,2,909256.0,18.2705131997,blind_cell_val
MRK-003,BEZ-235,OV90,22.6609269203,2,1240197.0,22.6609269203,train_dc
MRK-003,BEZ-235,OVCAR3,41.7839022732,2,905933.0,41.7839022732,train_dc
MRK-003,BEZ-235,PA1,41.443262716,2,909255.0,41.443262716,test_dc
MRK-003,BEZ-235,PA1,41.443262716,2,909255.0,41.443262716,blind_cell_val
MRK-003,BEZ-235,RKO,7.7437889338,2,909698.0,7.7437889338,test_dc
MRK-003,BEZ-235,RKO,7.7437889338,2,909698.0,7.7437889338,mix_test
MRK-003,BEZ-235,RPMI7951,32.7321409043,2,910903.0,32.7321409043,train_dc
MRK-003,BEZ-235,SKMEL30,25.7133811663,2,909726.0,25.7133811663,val_dc
MRK-003,BEZ-235,SKMEL30,25.7133811663,2,909726.0,25.7133811663,mix_val
MRK-003,BEZ-235,SKMES1,24.4373369498,2,909728.0,24.4373369498,train_dc
MRK-003,BEZ-235,SK-OV-3,27.0094196022,2,905959.0,27.0094196022,train_dc
MRK-003,BEZ-235,SW-620,21.0314333454,2,905962.0,21.0314333454,test_dc
MRK-003,BEZ-235,SW-620,21.0314333454,2,905962.0,21.0314333454,blind_cell_test
MRK-003,BEZ-235,SW837,20.901732006,2,909755.0,20.901732006,train_dc
MRK-003,BEZ-235,T-47D,103.20810934,2,905945.0,103.20810934,train_dc
MRK-003,BEZ-235,UACC62,25.2948564755,2,905976.0,25.2948564755,test_dc
MRK-003,BEZ-235,UACC62,25.2948564755,2,905976.0,25.2948564755,mix_test
MRK-003,BEZ-235,UWB1289BRCA1,22.5254535426,2,,,
MRK-003,BEZ-235,UWB1289,17.0115643723,2,1480374.0,17.0115643723,train_dc
MRK-003,BEZ-235,VCAP,41.998387184,2,1299075.0,41.998387184,train_dc
MRK-003,BEZ-235,ZR751,12.9687051015,2,,,
MRK-003,BORTEZOMIB,A2058,7.7330504712,0,906792.0,7.7330504712,val_dc
MRK-003,BORTEZOMIB,A2058,7.7330504712,0,906792.0,7.7330504712,blind_drug_test
MRK-003,BORTEZOMIB,A2780,-16.8849768936,0,906804.0,-16.8849768936,test_dc
MRK-003,BORTEZOMIB,A2780,-16.8849768936,0,906804.0,-16.8849768936,blind_drug_test
MRK-003,BORTEZOMIB,A375,28.4589048377,0,906793.0,28.4589048377,test_dc
MRK-003,BORTEZOMIB,A375,28.4589048377,0,906793.0,28.4589048377,blind_drug_test
MRK-003,BORTEZOMIB,A427,-5.642082959,0,910851.0,-5.642082959,test_dc
MRK-003,BORTEZOMIB,A427,-5.642082959,0,910851.0,-5.642082959,blind_drug_test
MRK-003,BORTEZOMIB,CAOV3,1.8401196219,0,,,
MRK-003,BORTEZOMIB,COLO320DM,17.1205161302,0,,,
MRK-003,BORTEZOMIB,DLD1,11.3953904713,0,,,
MRK-003,BORTEZOMIB,EFM192B,-5.7721764412,0,,,
MRK-003,BORTEZOMIB,ES2,7.0012814282,0,1240128.0,7.0012814282,val_dc
MRK-003,BORTEZOMIB,ES2,7.0012814282,0,1240128.0,7.0012814282,blind_drug_val
MRK-003,BORTEZOMIB,HCT116,-1.9958794154,0,905936.0,-1.9958794154,val_dc
MRK-003,BORTEZOMIB,HCT116,-1.9958794154,0,905936.0,-1.9958794154,blind_drug_test
MRK-003,BORTEZOMIB,HT144,-0.9780515664,0,907067.0,-0.9780515664,val_dc
MRK-003,BORTEZOMIB,HT144,-0.9780515664,0,907067.0,-0.9780515664,blind_drug_val
MRK-003,BORTEZOMIB,HT29,-13.0940378366,0,,,
MRK-003,BORTEZOMIB,KPL1,5.3877854713,0,,,
MRK-003,BORTEZOMIB,LNCAP,-2.7690107121,0,907788.0,-2.7690107121,test_dc
MRK-003,BORTEZOMIB,LNCAP,-2.7690107121,0,907788.0,-2.7690107121,blind_drug_test
MRK-003,BORTEZOMIB,LOVO,11.2661774469,0,907790.0,11.2661774469,val_dc
MRK-003,BORTEZOMIB,LOVO,11.2661774469,0,907790.0,11.2661774469,blind_drug_val
MRK-003,BORTEZOMIB,MDAMB436,-1.2430878045,0,1240172.0,-1.2430878045,val_dc
MRK-003,BORTEZOMIB,MDAMB436,-1.2430878045,0,1240172.0,-1.2430878045,blind_drug_test
MRK-003,BORTEZOMIB,MSTO,70.0759140063,0,908152.0,70.0759140063,val_dc
MRK-003,BORTEZOMIB,MSTO,70.0759140063,0,908152.0,70.0759140063,blind_drug_test
MRK-003,BORTEZOMIB,NCIH1650,-7.2656171631,0,687800.0,-7.2656171631,test_dc
MRK-003,BORTEZOMIB,NCIH1650,-7.2656171631,0,687800.0,-7.2656171631,blind_drug_val
MRK-003,BORTEZOMIB,NCIH2122,14.1013572661,0,722046.0,14.1013572661,test_dc
MRK-003,BORTEZOMIB,NCIH2122,14.1013572661,0,722046.0,14.1013572661,blind_drug_test
MRK-003,BORTEZOMIB,NCIH23,9.6431326253,0,905942.0,9.6431326253,val_dc
MRK-003,BORTEZOMIB,NCIH23,9.6431326253,0,905942.0,9.6431326253,blind_drug_test
MRK-003,BORTEZOMIB,NCI-H460,11.0193866206,0,905943.0,11.0193866206,val_dc
MRK-003,BORTEZOMIB,NCI-H460,11.0193866206,0,905943.0,11.0193866206,blind_drug_val
MRK-003,BORTEZOMIB,NCIH520,-20.5246004701,0,908443.0,-20.5246004701,test_dc
MRK-003,BORTEZOMIB,NCIH520,-20.5246004701,0,908443.0,-20.5246004701,blind_drug_test
MRK-003,BORTEZOMIB,OCUBM,-3.9741335184,0,909256.0,-3.9741335184,val_dc
MRK-003,BORTEZOMIB,OCUBM,-3.9741335184,0,909256.0,-3.9741335184,blind_drug_test
MRK-003,BORTEZOMIB,OV90,-7.3122581272,0,1240197.0,-7.3122581272,val_dc
MRK-003,BORTEZOMIB,OV90,-7.3122581272,0,1240197.0,-7.3122581272,blind_drug_val
MRK-003,BORTEZOMIB,OVCAR3,3.8512508593,0,905933.0,3.8512508593,val_dc
MRK-003,BORTEZOMIB,OVCAR3,3.8512508593,0,905933.0,3.8512508593,blind_drug_val
MRK-003,BORTEZOMIB,PA1,3.8782800562,0,909255.0,3.8782800562,val_dc
MRK-003,BORTEZOMIB,PA1,3.8782800562,0,909255.0,3.8782800562,blind_drug_test
MRK-003,BORTEZOMIB,RKO,-8.0475265239,0,909698.0,-8.0475265239,test_dc
MRK-003,BORTEZOMIB,RKO,-8.0475265239,0,909698.0,-8.0475265239,blind_drug_val
MRK-003,BORTEZOMIB,RPMI7951,2.3997520178,0,910903.0,2.3997520178,test_dc
MRK-003,BORTEZOMIB,RPMI7951,2.3997520178,0,910903.0,2.3997520178,blind_drug_test
MRK-003,BORTEZOMIB,SKMEL30,-7.2866904405,0,909726.0,-7.2866904405,test_dc
MRK-003,BORTEZOMIB,SKMEL30,-7.2866904405,0,909726.0,-7.2866904405,blind_drug_val
MRK-003,BORTEZOMIB,SKMES1,-11.1799809699,0,909728.0,-11.1799809699,val_dc
MRK-003,BORTEZOMIB,SKMES1,-11.1799809699,0,909728.0,-11.1799809699,blind_drug_test
MRK-003,BORTEZOMIB,SK-OV-3,-2.8623086522,0,905959.0,-2.8623086522,val_dc
MRK-003,BORTEZOMIB,SK-OV-3,-2.8623086522,0,905959.0,-2.8623086522,blind_drug_test
MRK-003,BORTEZOMIB,SW-620,10.9239793551,0,905962.0,10.9239793551,test_dc
MRK-003,BORTEZOMIB,SW-620,10.9239793551,0,905962.0,10.9239793551,blind_drug_val
MRK-003,BORTEZOMIB,SW837,4.7109340935,0,909755.0,4.7109340935,val_dc
MRK-003,BORTEZOMIB,SW837,4.7109340935,0,909755.0,4.7109340935,blind_drug_test
MRK-003,BORTEZOMIB,T-47D,0.2347378122,0,905945.0,0.2347378122,val_dc
MRK-003,BORTEZOMIB,T-47D,0.2347378122,0,905945.0,0.2347378122,blind_drug_test
MRK-003,BORTEZOMIB,UACC62,-3.714046448,0,905976.0,-3.714046448,test_dc
MRK-003,BORTEZOMIB,UACC62,-3.714046448,0,905976.0,-3.714046448,blind_drug_val
MRK-003,BORTEZOMIB,UWB1289BRCA1,-2.1004206901,0,,,
MRK-003,BORTEZOMIB,UWB1289,-27.6761224626,0,1480374.0,-27.6761224626,test_dc
MRK-003,BORTEZOMIB,UWB1289,-27.6761224626,0,1480374.0,-27.6761224626,blind_drug_test
MRK-003,BORTEZOMIB,VCAP,9.3176810901,0,1299075.0,9.3176810901,val_dc
MRK-003,BORTEZOMIB,VCAP,9.3176810901,0,1299075.0,9.3176810901,blind_drug_val
MRK-003,BORTEZOMIB,ZR751,-22.6148251284,0,,,
MRK-003,CARBOPLATIN,A2058,3.2486127773,2,906792.0,3.2486127773,val_dc
MRK-003,CARBOPLATIN,A2058,3.2486127773,2,906792.0,3.2486127773,mix_test
MRK-003,CARBOPLATIN,A2780,1.7062314541,2,906804.0,1.7062314541,train_dc
MRK-003,CARBOPLATIN,A375,-5.6784330723,2,906793.0,-5.6784330723,train_dc
MRK-003,CARBOPLATIN,A427,8.7999074732,2,910851.0,8.7999074732,train_dc
MRK-003,CARBOPLATIN,CAOV3,4.494039978,2,,,
MRK-003,CARBOPLATIN,COLO320DM,9.2820713863,2,,,
MRK-003,CARBOPLATIN,DLD1,-7.6763034268,2,,,
MRK-003,CARBOPLATIN,EFM192B,-15.273843682,2,,,
