Drug1,Drug2,Cell line,Cosmic sample Id,synergy,Tissue,log_synergy,predict,abs_error
DASATINIB,SORAFENIB,A2058,906792,36.3294355627,skin,36.329437,15.980294,20.349144
BORTEZOMIB,5-FU,NCIH520,908443,-24.0675509099,lung,-24.06755,-3.7119873,20.355564
SN-38,MK-4827,SKMES1,909728,32.2449321113,lung,32.24493,11.883577,20.361353
MK-8776,OXALIPLATIN,RPMI7951,910903,2.3062339478,skin,2.306234,-18.07248,20.378714
DEXAMETHASONE,LAPATINIB,NCIH2122,722046,32.6939190724,lung,32.69392,12.297041,20.39688
TEMOZOLOMIDE,DASATINIB,SKMEL30,909726,-19.6480265385,skin,-19.648027,0.75126976,20.399298
BEZ-235,DOXORUBICIN,A375,906793,32.2727845871,skin,32.272785,11.829533,20.443253
TOPOTECAN,ERLOTINIB,SW837,909755,41.815251285,digestive_system,41.81525,21.363338,20.451912
PACLITAXEL,MK-8669,SK-OV-3,905959,62.0265279268,urogenital_system,62.026527,41.573616,20.452911
AZD1775,OXALIPLATIN,LNCAP,907788,10.6459785563,urogenital_system,10.645979,-9.820486,20.466465
BEZ-235,DASATINIB,SW837,909755,82.6875836491,digestive_system,82.687584,62.220875,20.46671
ETOPOSIDE,GELDANAMYCIN,SW837,909755,17.1279716809,digestive_system,17.127972,-3.3482895,20.476261
MK-8776,GEMCITABINE,LOVO,907790,25.4076422015,digestive_system,25.407642,4.900813,20.506828
ZOLINZA,MRK-003,LNCAP,907788,19.8892012524,urogenital_system,19.889202,-0.62291694,20.51212
VINBLASTINE,ZOLINZA,VCAP,1299075,18.2819483621,urogenital_system,18.281948,-2.232946,20.514894
SORAFENIB,MK-5108,LNCAP,907788,-8.1510988449,urogenital_system,-8.151099,-28.692146,20.541046
MK-4541,CYCLOPHOSPHAMIDE,MSTO,908152,22.616805909,lung,22.616806,2.0677285,20.549078
ETOPOSIDE,AZD1775,T-47D,905945,-20.6984306851,breast,-20.698431,-0.12379569,20.574635
DASATINIB,MK-2206,UACC62,905976,55.6119410656,skin,55.611942,35.025707,20.586235
MK-2206,MK-8776,SK-OV-3,905959,-0.9291706299,urogenital_system,-0.9291706,19.660347,20.589518
TOPOTECAN,BORTEZOMIB,MSTO,908152,21.7663740853,lung,21.766375,42.373295,20.60692
MK-8776,MK-2206,SKMEL30,909726,11.0333576573,skin,11.033358,31.676262,20.642904
MK-5108,GEMCITABINE,OVCAR3,905933,5.1668048492,urogenital_system,5.166805,-15.493042,20.659847
BORTEZOMIB,MITOMYCINE,MSTO,908152,26.9225538245,lung,26.922554,47.58269,20.660137
GELDANAMYCIN,VINBLASTINE,NCIH2122,722046,-41.9865952563,lung,-41.986595,-21.312107,20.674488
AZD1775,MK-8776,A375,906793,62.1779914215,skin,62.17799,41.498104,20.679886
METHOTREXATE,GELDANAMYCIN,LNCAP,907788,2.3154770219,urogenital_system,2.3154771,-18.367973,20.68345
TOPOTECAN,ABT-888,VCAP,1299075,-16.7304236406,urogenital_system,-16.730423,3.9621449,20.692568
DEXAMETHASONE,TEMOZOLOMIDE,NCIH1650,687800,-24.8257886372,lung,-24.825788,-4.132009,20.693779
DEXAMETHASONE,DINACICLIB,T-47D,905945,-31.8045560444,breast,-31.804556,-11.073243,20.731312
MRK-003,PD325901,MSTO,908152,17.3794450672,lung,17.379444,-3.364217,20.743662
DINACICLIB,ZOLINZA,VCAP,1299075,-23.3727688102,urogenital_system,-23.372768,-2.6267123,20.746056
ZOLINZA,ETOPOSIDE,A2058,906792,3.4522398712,skin,3.45224,-17.308525,20.760765
BEZ-235,METHOTREXATE,MDAMB436,1240172,-13.4833762542,breast,-13.4833765,7.2883835,20.771759
PD325901,DASATINIB,NCIH2122,722046,-35.3304177469,lung,-35.330418,-14.5533085,20.77711
OXALIPLATIN,MK-8776,SKMEL30,909726,25.2045884331,skin,25.204588,4.4270606,20.777527
PD325901,LAPATINIB,RKO,909698,30.0378614506,digestive_system,30.03786,9.257258,20.780602
VINBLASTINE,LAPATINIB,RKO,909698,-14.7723330367,digestive_system,-14.772333,6.0177574,20.79009
MK-4541,MK-2206,UWB1289,1480374,34.3048946802,urogenital_system,34.304893,13.468124,20.83677
DASATINIB,METFORMIN,VCAP,1299075,13.4628126837,urogenital_system,13.462812,-7.3764133,20.839226
L778123,AZD1775,A2058,906792,22.0959165311,skin,22.095917,1.2494633,20.846453
MK-4827,CARBOPLATIN,LOVO,907790,-12.1726947957,digestive_system,-12.172695,8.693822,20.866516
VINBLASTINE,MRK-003,HT144,907067,39.8932681696,skin,39.89327,19.020927,20.872341
CYCLOPHOSPHAMIDE,LAPATINIB,UWB1289,1480374,24.0949486725,urogenital_system,24.094948,3.1595156,20.935432
BORTEZOMIB,VINORELBINE,LNCAP,907788,-15.559037043,urogenital_system,-15.559037,-36.549328,20.990292
BORTEZOMIB,LAPATINIB,RKO,909698,20.1011815228,digestive_system,20.101181,-0.92330694,21.024488
VINORELBINE,MK-8776,UACC62,905976,-22.1344182052,skin,-22.134418,-1.1072903,21.027128
AZD1775,DEXAMETHASONE,UWB1289,1480374,70.3900176107,urogenital_system,70.390015,49.342236,21.04778
GELDANAMYCIN,ETOPOSIDE,LNCAP,907788,47.3542419112,urogenital_system,47.35424,26.285545,21.068695
AZD1775,ZOLINZA,HCT116,905936,13.2586607445,digestive_system,13.25866,-7.8175154,21.076176
MK-8776,GEMCITABINE,NCIH2122,722046,4.5520509732,lung,4.552051,25.637058,21.085007
ZOLINZA,VINBLASTINE,VCAP,1299075,18.2819483621,urogenital_system,18.281948,-2.8070283,21.088976
DASATINIB,DEXAMETHASONE,LNCAP,907788,-22.0247509191,urogenital_system,-22.024752,-0.89905906,21.125692
METHOTREXATE,TEMOZOLOMIDE,A2058,906792,-41.2273250342,skin,-41.227325,-20.092907,21.134418
ZOLINZA,MK-8669,A2058,906792,27.5955560156,skin,27.595556,6.3956504,21.199905
LAPATINIB,DEXAMETHASONE,MSTO,908152,-17.5487448786,lung,-17.548744,3.6664345,21.21518
DINACICLIB,VINORELBINE,OV90,1240197,30.333187011,urogenital_system,30.333187,9.095192,21.237995
DEXAMETHASONE,LAPATINIB,MSTO,908152,-17.5487448786,lung,-17.548744,3.7446375,21.29338
TEMOZOLOMIDE,BEZ-235,SKMEL30,909726,44.4978581474,skin,44.49786,23.181572,21.316288
MK-8669,MK-8776,NCIH520,908443,5.1815560992,lung,5.181556,26.516819,21.335262
PD325901,MK-8669,HT144,907067,39.9845658552,skin,39.984566,18.632378,21.352188
PACLITAXEL,BORTEZOMIB,UWB1289,1480374,-46.6799124246,urogenital_system,-46.679913,-25.309616,21.370296
DOXORUBICIN,MK-8669,LNCAP,907788,32.0819496769,urogenital_system,32.08195,10.681476,21.400475
SORAFENIB,DASATINIB,A2058,906792,36.3294355627,skin,36.329437,14.922043,21.407394
ERLOTINIB,TEMOZOLOMIDE,OVCAR3,905933,-26.0162256121,urogenital_system,-26.016226,-4.526675,21.489552
ZOLINZA,LAPATINIB,UACC62,905976,30.9169063276,skin,30.916906,9.381837,21.535069
TOPOTECAN,LAPATINIB,HCT116,905936,-7.2256503887,digestive_system,-7.2256503,14.322401,21.548052
MK-4827,METHOTREXATE,LNCAP,907788,-30.029246284,urogenital_system,-30.029245,-8.478291,21.550955
ABT-888,TOPOTECAN,VCAP,1299075,-16.7304236406,urogenital_system,-16.730423,4.8251867,21.55561
METHOTREXATE,AZD1775,UWB1289,1480374,23.2980310309,urogenital_system,23.29803,1.6604519,21.637579
DASATINIB,MK-2206,A375,906793,74.1278652503,skin,74.12787,52.394188,21.73368
DASATINIB,CYCLOPHOSPHAMIDE,NCIH2122,722046,-48.3772955559,lung,-48.377296,-26.642242,21.735054
ZOLINZA,MK-8669,SKMEL30,909726,32.182983206,skin,32.182983,10.436619,21.746365
MK-2206,ZOLINZA,VCAP,1299075,38.0943699851,urogenital_system,38.09437,16.346817,21.747555
DOXORUBICIN,BEZ-235,A375,906793,32.2727845871,skin,32.272785,10.522846,21.749939
TOPOTECAN,DINACICLIB,NCIH1650,687800,-29.4536964703,lung,-29.453697,-7.6402802,21.813417
ERLOTINIB,MITOMYCINE,HCT116,905936,-54.5003381692,digestive_system,-54.50034,-32.60455,21.89579
MK-8776,GELDANAMYCIN,SKMES1,909728,-23.431713112,lung,-23.431713,-1.5056446,21.92607
MK-8669,DASATINIB,SW837,909755,51.5572361649,digestive_system,51.557236,29.618507,21.938728
SN-38,MK-4827,NCIH520,908443,19.4775172747,lung,19.477518,-2.4911244,21.968643
MK-8669,MK-8776,VCAP,1299075,16.2100880129,urogenital_system,16.210089,38.18391,21.973822
MK-4827,SN-38,UACC62,905976,35.6282513121,skin,35.62825,13.645904,21.982346
LAPATINIB,BORTEZOMIB,T-47D,905945,-31.4036584595,breast,-31.403658,-9.417096,21.98656
METFORMIN,MK-4541,RPMI7951,910903,-23.7863860115,skin,-23.786386,-1.7759334,22.010452
SN-38,ERLOTINIB,NCIH2122,722046,41.6002633197,lung,41.60026,19.584255,22.016006
MK-2206,MK-4541,UWB1289,1480374,34.3048946802,urogenital_system,34.304893,12.28176,22.023132
BORTEZOMIB,VINORELBINE,VCAP,1299075,-38.0151699421,urogenital_system,-38.01517,-15.988593,22.026577
DASATINIB,ABT-888,OVCAR3,905933,56.5490333696,urogenital_system,56.549034,34.50341,22.045624
DOXORUBICIN,MK-8776,OVCAR3,905933,52.0357217653,urogenital_system,52.03572,29.938046,22.097675
MK-4541,ZOLINZA,SW837,909755,23.4437745978,digestive_system,23.443775,1.3011652,22.14261
PACLITAXEL,GELDANAMYCIN,A2058,906792,-28.9888961542,skin,-28.988895,-6.834582,22.154314
TOPOTECAN,LAPATINIB,OVCAR3,905933,-13.4050725082,urogenital_system,-13.405072,8.751184,22.156258
MITOMYCINE,DASATINIB,NCIH520,908443,59.4527709635,lung,59.45277,37.284634,22.168137
MK-8669,ZOLINZA,SKMEL30,909726,32.182983206,skin,32.182983,10.002454,22.18053
VINORELBINE,MK-5108,UACC62,905976,-35.9022165981,skin,-35.902218,-13.693318,22.2089
DOXORUBICIN,MRK-003,MSTO,908152,-30.1762808779,lung,-30.176281,-7.9574594,22.218822
ERLOTINIB,LAPATINIB,MDAMB436,1240172,-16.1682115967,breast,-16.168211,6.128915,22.297127
MK-8776,PD325901,NCIH1650,687800,0.8316938698,lung,0.8316939,-21.494968,22.326662
ZOLINZA,DINACICLIB,UWB1289,1480374,-22.4381937231,urogenital_system,-22.438194,-0.082481414,22.355713
DEXAMETHASONE,AZD1775,UWB1289,1480374,70.3900176107,urogenital_system,70.390015,48.006252,22.383762
MITOMYCINE,DINACICLIB,NCIH1650,687800,-23.516979,lung,-23.51698,-1.1284348,22.388544
MK-8669,PACLITAXEL,SK-OV-3,905959,62.0265279268,urogenital_system,62.026527,39.611656,22.414871
OXALIPLATIN,TEMOZOLOMIDE,NCIH23,905942,-37.3305727129,lung,-37.330574,-14.907732,22.422842
MK-4827,VINBLASTINE,NCIH2122,722046,17.9384055335,lung,17.938406,-4.504731,22.443138
DASATINIB,PD325901,RPMI7951,910903,39.037944279,skin,39.037945,16.578354,22.45959
ABT-888,ZOLINZA,LNCAP,907788,49.3369353545,urogenital_system,49.336937,26.877079,22.459858
MK-4827,AZD1775,LNCAP,907788,13.117101442,urogenital_system,13.117102,-9.351017,22.468119
BEZ-235,ERLOTINIB,MSTO,908152,40.7644727142,lung,40.764473,18.289665,22.474808
MK-8776,AZD1775,A375,906793,71.7591775393,skin,71.75918,49.254963,22.504215
TEMOZOLOMIDE,ABT-888,A2058,906792,41.188121854,skin,41.18812,18.645405,22.542717
BORTEZOMIB,TOPOTECAN,A2058,906792,-12.1881843756,skin,-12.188185,10.4625025,22.650688
MK-4541,TEMOZOLOMIDE,NCIH1650,687800,-31.7892568502,lung,-31.789257,-9.125754,22.663502
MK-8776,MK-8669,VCAP,1299075,16.2100880129,urogenital_system,16.210089,38.893436,22.683348
PD325901,VINORELBINE,OV90,1240197,36.7717888864,urogenital_system,36.77179,14.037099,22.734692
BORTEZOMIB,LAPATINIB,T-47D,905945,-31.4036584595,breast,-31.403658,-8.6634035,22.740253
VINORELBINE,MK-4827,A375,906793,-15.7736201034,skin,-15.77362,-38.514423,22.740803
VINBLASTINE,BEZ-235,LNCAP,907788,11.9292719471,urogenital_system,11.929272,34.71583,22.78656
ETOPOSIDE,GELDANAMYCIN,NCIH520,908443,8.5189636468,lung,8.518964,-14.278612,22.797577
MK-8669,MK-2206,NCIH2122,722046,31.5224260266,lung,31.522427,54.346,22.823574
ERLOTINIB,MK-4827,OCUBM,909256,36.3793989075,breast,36.3794,13.524235,22.855164
MK-2206,DASATINIB,A375,906793,74.1278652503,skin,74.12787,51.20478,22.923088
GELDANAMYCIN,MK-8669,LNCAP,907788,46.3392932719,urogenital_system,46.339294,23.415504,22.92379
VINBLASTINE,MK-2206,MDAMB436,1240172,-13.8462105604,breast,-13.8462105,9.143028,22.989239
CYCLOPHOSPHAMIDE,MK-4541,MSTO,908152,22.616805909,lung,22.616806,-0.4337066,23.050512
LAPATINIB,TOPOTECAN,OVCAR3,905933,-13.4050725082,urogenital_system,-13.405072,9.648345,23.053417
DASATINIB,SORAFENIB,MSTO,908152,-17.6473527625,lung,-17.647352,5.4353027,23.082655
TOPOTECAN,MK-4827,OCUBM,909256,-16.1576633558,breast,-16.157663,6.9525447,23.110209
DEXAMETHASONE,PD325901,MSTO,908152,19.8546563852,lung,19.854656,-3.2855332,23.14019
ERLOTINIB,TEMOZOLOMIDE,UACC62,905976,28.7911501592,skin,28.791151,5.59997,23.191181
ERLOTINIB,ETOPOSIDE,NCIH520,908443,27.1848438964,lung,27.184843,3.962444,23.222399
PD325901,VINORELBINE,SKMES1,909728,-23.2958572824,lung,-23.295856,-0.039691508,23.256165
GELDANAMYCIN,TEMOZOLOMIDE,NCIH1650,687800,-32.4226079542,lung,-32.422607,-9.087032,23.335575
ABT-888,TEMOZOLOMIDE,OVCAR3,905933,31.1801830313,urogenital_system,31.180183,7.839346,23.340837
TEMOZOLOMIDE,AZD1775,SW837,909755,7.5730763887,digestive_system,7.5730762,-15.78523,23.358307
PD325901,DOXORUBICIN,NCIH520,908443,-27.6666175709,lung,-27.666618,-4.3009167,23.365702
MK-8776,BORTEZOMIB,T-47D,905945,-8.1263991871,breast,-8.126399,-31.49302,23.36662
LAPATINIB,ERLOTINIB,MDAMB436,1240172,-16.1682115967,breast,-16.168211,7.201263,23.369474
VINORELBINE,SUNITINIB,OCUBM,909256,-30.4392781741,breast,-30.439278,-7.0266643,23.412613
PD325901,TEMOZOLOMIDE,SKMEL30,909726,2.4383635192,skin,2.4383636,-20.984097,23.42246
TEMOZOLOMIDE,AZD1775,SKMES1,909728,30.4180086069,lung,30.418009,6.9919286,23.42608
METHOTREXATE,MK-4827,LNCAP,907788,-30.029246284,urogenital_system,-30.029245,-6.5880294,23.441216
AZD1775,SN-38,RKO,909698,-11.9820619118,digestive_system,-11.982062,11.461875,23.443937
ERLOTINIB,ZOLINZA,NCIH23,905942,-17.0166438069,lung,-17.016644,6.5108967,23.52754
AZD1775,L778123,A2058,906792,22.0959165311,skin,22.095917,-1.4509901,23.546907
SUNITINIB,VINORELBINE,OCUBM,909256,-30.4392781741,breast,-30.439278,-6.8742404,23.565037
DINACICLIB,DASATINIB,T-47D,905945,11.6932384105,breast,11.693238,-11.945718,23.638956
MRK-003,DOXORUBICIN,MSTO,908152,-30.1762808779,lung,-30.176281,-6.532557,23.643724
MK-8669,GELDANAMYCIN,LNCAP,907788,46.3392932719,urogenital_system,46.339294,22.692677,23.646618
MK-4827,SN-38,NCIH520,908443,19.4775172747,lung,19.477518,-4.189454,23.666973
LAPATINIB,CYCLOPHOSPHAMIDE,UWB1289,1480374,24.0949486725,urogenital_system,24.094948,0.36577255,23.729176
TOPOTECAN,GELDANAMYCIN,UWB1289,1480374,16.9610051366,urogenital_system,16.961004,-6.7998104,23.760815
ERLOTINIB,MK-4541,NCIH2122,722046,13.5413059415,lung,13.541306,37.329754,23.788448
BEZ-235,MK-2206,NCIH520,908443,22.7496174904,lung,22.749617,46.56301,23.813395
MK-4827,LAPATINIB,SW837,909755,34.0155583814,digestive_system,34.01556,10.176269,23.83929
DINACICLIB,VINBLASTINE,T-47D,905945,-59.9746565723,breast,-59.974655,-36.117847,23.856808
MRK-003,DASATINIB,SK-OV-3,905959,1.9320859067,urogenital_system,1.9320859,25.802612,23.870527
VINORELBINE,BORTEZOMIB,VCAP,1299075,-38.0151699421,urogenital_system,-38.01517,-14.143898,23.871273
MK-8776,MK-8669,HT144,907067,42.2723991507,skin,42.2724,18.382282,23.890118
PD325901,DEXAMETHASONE,MSTO,908152,19.8546563852,lung,19.854656,-4.097843,23.9525
VINBLASTINE,DINACICLIB,T-47D,905945,-59.9746565723,breast,-59.974655,-36.01869,23.955967
ETOPOSIDE,GELDANAMYCIN,OVCAR3,905933,39.0283329689,urogenital_system,39.02833,15.00995,24.018383
TEMOZOLOMIDE,OXALIPLATIN,NCIH23,905942,-37.3305727129,lung,-37.330574,-13.276052,24.054522
DASATINIB,CARBOPLATIN,NCIH2122,722046,-68.8280159838,lung,-68.82802,-44.76117,24.066849
TEMOZOLOMIDE,ERLOTINIB,OVCAR3,905933,-26.0162256121,urogenital_system,-26.016226,-1.9102619,24.105965
GELDANAMYCIN,L778123,UACC62,905976,35.0744276122,skin,35.07443,10.966968,24.10746
5-FU,MK-5108,MSTO,908152,-34.4459358718,lung,-34.445934,-10.304408,24.141525
TEMOZOLOMIDE,ABT-888,OVCAR3,905933,31.1801830313,urogenital_system,31.180183,7.0385966,24.141586
LAPATINIB,ZOLINZA,UACC62,905976,30.9169063276,skin,30.916906,6.768386,24.148521
ZOLINZA,MK-2206,VCAP,1299075,38.0943699851,urogenital_system,38.09437,13.895499,24.198872
ETOPOSIDE,GELDANAMYCIN,LNCAP,907788,47.3542419112,urogenital_system,47.35424,23.132542,24.221699
VINBLASTINE,L778123,HCT116,905936,29.9927232414,digestive_system,29.992723,5.760607,24.232117
DASATINIB,MITOMYCINE,NCIH520,908443,59.4527709635,lung,59.45277,35.07136,24.381409
VINBLASTINE,TEMOZOLOMIDE,VCAP,1299075,-41.0518736563,urogenital_system,-41.051872,-16.656406,24.395466
DINACICLIB,ZOLINZA,T-47D,905945,-16.9958330086,breast,-16.995832,7.443642,24.439474
AZD1775,TEMOZOLOMIDE,SK-OV-3,905959,21.5821251533,urogenital_system,21.582125,-2.869177,24.451302
DASATINIB,OXALIPLATIN,VCAP,1299075,-12.6956421949,urogenital_system,-12.695642,11.764613,24.460255
GEMCITABINE,MK-8776,NCIH2122,722046,4.5520509732,lung,4.552051,29.048393,24.496342
DASATINIB,VINORELBINE,SK-OV-3,905959,25.0526886993,urogenital_system,25.052689,0.52567106,24.527018
LAPATINIB,VINBLASTINE,RKO,909698,-14.7723330367,digestive_system,-14.772333,9.76902,24.541353
TEMOZOLOMIDE,PD325901,VCAP,1299075,-31.435925609,urogenital_system,-31.435926,-6.890992,24.544933
BORTEZOMIB,ETOPOSIDE,MSTO,908152,49.1386771935,lung,49.138676,24.576279,24.562397
ERLOTINIB,SN-38,NCIH2122,722046,41.6002633197,lung,41.60026,16.965431,24.63483
OXALIPLATIN,DASATINIB,VCAP,1299075,-12.6956421949,urogenital_system,-12.695642,11.944854,24.640495
MK-8669,TEMOZOLOMIDE,SKMES1,909728,41.6253447075,lung,41.625343,16.957481,24.667862
CYCLOPHOSPHAMIDE,DASATINIB,NCIH2122,722046,-48.3772955559,lung,-48.377296,-23.668247,24.70905
DINACICLIB,MK-8669,SW837,909755,19.2648408256,digestive_system,19.264841,-5.4501038,24.714945
DOXORUBICIN,PD325901,NCIH520,908443,-27.6666175709,lung,-27.666618,-2.8564806,24.810139
MK-4827,TOPOTECAN,OCUBM,909256,-16.1576633558,breast,-16.157663,8.681032,24.838696
ERLOTINIB,TOPOTECAN,SW837,909755,41.815251285,digestive_system,41.81525,16.937721,24.87753
MK-2206,VINBLASTINE,RKO,909698,3.3776228862,digestive_system,3.3776228,28.269508,24.891886
CARBOPLATIN,MK-8669,SW837,909755,22.1821101513,digestive_system,22.18211,-2.733863,24.915974
AZD1775,5-FU,OCUBM,909256,33.5929258791,breast,33.592926,8.656634,24.93629
LAPATINIB,DASATINIB,SKMES1,909728,63.1118570534,lung,63.11186,38.16989,24.941967
GELDANAMYCIN,BEZ-235,SKMES1,909728,45.636801443,lung,45.636803,20.680668,24.956135
ABT-888,VINORELBINE,UWB1289,1480374,26.1330844074,urogenital_system,26.133085,1.1603107,24.972775
DASATINIB,MK-2206,SW837,909755,72.993887244,digestive_system,72.99389,47.984333,25.009556
MK-8776,BEZ-235,NCIH1650,687800,12.6855095163,lung,12.68551,-12.346337,25.031847
VINORELBINE,DINACICLIB,OV90,1240197,30.333187011,urogenital_system,30.333187,5.23709,25.096096
L778123,GELDANAMYCIN,UACC62,905976,35.0744276122,skin,35.07443,9.91343,25.161
DASATINIB,DEXAMETHASONE,LOVO,907790,61.0139992683,digestive_system,61.014,35.793095,25.220905
MK-4541,BORTEZOMIB,A375,906793,28.4433344656,skin,28.443335,3.2180667,25.225267
DASATINIB,TEMOZOLOMIDE,HCT116,905936,-38.055040824,digestive_system,-38.055042,-12.777694,25.277348
GELDANAMYCIN,PACLITAXEL,A2058,906792,-28.9888961542,skin,-28.988895,-3.6202726,25.368622
TEMOZOLOMIDE,VINORELBINE,OCUBM,909256,-29.6952020717,breast,-29.695202,-4.305048,25.390154
5-FU,MRK-003,SKMEL30,909726,8.2734510416,skin,8.273451,-17.178528,25.451979
OXALIPLATIN,MK-8776,NCIH23,905942,-1.6632414608,lung,-1.6632415,-27.126026,25.462784
DINACICLIB,ZOLINZA,UWB1289,1480374,-22.4381937231,urogenital_system,-22.438194,3.135054,25.573248
MK-8669,DASATINIB,VCAP,1299075,52.5198389514,urogenital_system,52.51984,26.927135,25.592705
DASATINIB,PACLITAXEL,NCIH520,908443,57.0736160448,lung,57.073616,31.47995,25.593666
MK-8776,5-FU,MSTO,908152,-28.6913503574,lung,-28.69135,-3.0808625,25.610489
MK-4827,DINACICLIB,T-47D,905945,-28.7977944622,breast,-28.797794,-3.1828315,25.614964
DASATINIB,GELDANAMYCIN,A375,906793,47.0725127553,skin,47.072514,21.457386,25.615128
MK-4827,VINORELBINE,A2058,906792,-47.2345605414,skin,-47.234562,-21.612911,25.62165
BORTEZOMIB,MK-4827,MSTO,908152,36.1794612495,lung,36.179462,10.542575,25.636887
GELDANAMYCIN,AZD1775,SKMEL30,909726,19.3608627563,skin,19.360863,-6.284464,25.645327
ABT-888,DASATINIB,OVCAR3,905933,56.5490333696,urogenital_system,56.549034,30.90334,25.645695
TEMOZOLOMIDE,GELDANAMYCIN,SKMEL30,909726,23.2577558443,skin,23.257755,-2.4619374,25.719692
MK-5108,PACLITAXEL,A2058,906792,23.7017334189,skin,23.701733,-2.021127,25.72286
PD325901,LAPATINIB,A2058,906792,44.5395978501,skin,44.539597,18.769337,25.77026
MK-5108,DASATINIB,T-47D,905945,-5.7994044294,breast,-5.7994046,19.997871,25.797276
MK-2206,PACLITAXEL,SKMES1,909728,58.3939516403,lung,58.39395,32.585087,25.808865
ETOPOSIDE,SORAFENIB,A375,906793,-3.8426771638,skin,-3.842677,-29.669983,25.827305
METHOTREXATE,ABT-888,T-47D,905945,-31.8679407471,breast,-31.86794,-5.984846,25.883095
DASATINIB,METHOTREXATE,VCAP,1299075,9.7091949977,urogenital_system,9.709195,-16.22889,25.938084
BORTEZOMIB,VINORELBINE,OCUBM,909256,-34.377503816,breast,-34.377502,-8.31578,26.061722
DASATINIB,METHOTREXATE,NCIH2122,722046,13.9728080356,lung,13.972808,-12.151989,26.124798
BORTEZOMIB,MK-4541,A375,906793,28.4433344656,skin,28.443335,2.2850184,26.158316
PACLITAXEL,MK-4541,A375,906793,37.2212582579,skin,37.22126,11.062245,26.159016
AZD1775,MK-4827,LNCAP,907788,13.117101442,urogenital_system,13.117102,-13.076193,26.193295
DASATINIB,BEZ-235,SW837,909755,82.6875836491,digestive_system,82.687584,56.45095,26.236633
MK-8776,VINORELBINE,A375,906793,42.6295774831,skin,42.629578,16.352985,26.276592
TEMOZOLOMIDE,DASATINIB,HCT116,905936,-38.055040824,digestive_system,-38.055042,-11.715996,26.339046
PD325901,MK-8776,NCIH1650,687800,0.8316938698,lung,0.8316939,-25.552784,26.384478
MK-8776,OXALIPLATIN,NCIH23,905942,-1.6632414608,lung,-1.6632415,-28.213764,26.550522
MK-4541,PACLITAXEL,A375,906793,37.2212582579,skin,37.22126,10.621637,26.599623
ERLOTINIB,BORTEZOMIB,T-47D,905945,-42.7023305066,breast,-42.70233,-16.039497,26.662834
BEZ-235,MK-2206,A2058,906792,57.2908346809,skin,57.290836,30.560127,26.73071
MRK-003,VINBLASTINE,HT144,907067,39.8932681696,skin,39.89327,13.151793,26.741476
TOPOTECAN,ZOLINZA,SK-OV-3,905959,26.9743282149,urogenital_system,26.974329,0.22461212,26.749718
VINORELBINE,MK-4827,A2058,906792,-47.2345605414,skin,-47.234562,-20.472198,26.762363
BEZ-235,PD325901,RPMI7951,910903,46.5690469271,skin,46.569046,19.783195,26.78585
DINACICLIB,DEXAMETHASONE,T-47D,905945,-31.8045560444,breast,-31.804556,-5.014907,26.78965
MK-4827,ERLOTINIB,OCUBM,909256,36.3793989075,breast,36.3794,9.501822,26.877575
ETOPOSIDE,ERLOTINIB,SKMEL30,909726,19.9688948808,skin,19.968895,-6.9306803,26.899574
LAPATINIB,GEMCITABINE,A375,906793,-33.9907141387,skin,-33.990715,-7.0716577,26.919058
