Drug1,Drug2,Cell line,Cosmic sample Id,synergy,Tissue,log_synergy,predict,abs_error
MK-8776,PACLITAXEL,SKMEL30,909726,26.8330435693,skin,26.833044,1.6064848,25.226559
ETOPOSIDE,MK-5108,RKO,909698,29.5616595163,digestive_system,29.561659,4.3226895,25.23897
DEXAMETHASONE,TEMOZOLOMIDE,RPMI7951,910903,-33.55568593,skin,-33.555687,-8.218481,25.337206
ZOLINZA,TEMOZOLOMIDE,OVCAR3,905933,25.4256398204,urogenital_system,25.42564,0.08832635,25.337315
TEMOZOLOMIDE,MK-8669,RKO,909698,31.3891465131,digestive_system,31.389147,6.037617,25.35153
TEMOZOLOMIDE,PD325901,RPMI7951,910903,21.9044843701,skin,21.904484,-3.4945161,25.399
DASATINIB,MK-8776,SKMEL30,909726,13.078695598,skin,13.078695,38.480278,25.401583
DOXORUBICIN,BEZ-235,SKMEL30,909726,-4.4675036949,skin,-4.4675035,20.955835,25.42334
PD325901,VINORELBINE,RKO,909698,11.0465681865,digestive_system,11.046568,-14.378101,25.42467
DEXAMETHASONE,MRK-003,OVCAR3,905933,29.6632437148,urogenital_system,29.663244,4.194194,25.469051
METFORMIN,DINACICLIB,LNCAP,907788,22.3089858268,urogenital_system,22.308987,-3.2569065,25.565893
L778123,MK-8776,OVCAR3,905933,-20.1389475592,urogenital_system,-20.138948,5.4726024,25.611551
CARBOPLATIN,AZD1775,NCIH1650,687800,20.6054328456,lung,20.605433,-5.0120263,25.617458
MK-4541,LAPATINIB,LNCAP,907788,28.1961721465,urogenital_system,28.196173,2.574942,25.621231
GELDANAMYCIN,ETOPOSIDE,NCIH1650,687800,17.2456161903,lung,17.245617,-8.384682,25.630299
MK-8776,AZD1775,SKMEL30,909726,64.5171171633,skin,64.51712,38.83327,25.68385
MK-2206,DASATINIB,OVCAR3,905933,66.1672331737,urogenital_system,66.16724,40.472195,25.695042
TEMOZOLOMIDE,DEXAMETHASONE,RPMI7951,910903,-33.55568593,skin,-33.555687,-7.8179893,25.737698
GELDANAMYCIN,MK-4827,SKMES1,909728,7.9613602205,lung,7.9613605,-17.790157,25.751518
DASATINIB,SORAFENIB,SKMES1,909728,-5.1905806644,lung,-5.190581,20.56194,25.75252
SN-38,DASATINIB,NCIH1650,687800,35.8039923517,lung,35.803993,10.032333,25.77166
DASATINIB,MK-5108,NCIH1650,687800,30.6315438637,lung,30.631544,4.8345823,25.796963
METFORMIN,PD325901,OVCAR3,905933,16.044246197,urogenital_system,16.044247,-9.776059,25.820305
TEMOZOLOMIDE,ABT-888,SKMES1,909728,22.8941543208,lung,22.894154,-2.9293327,25.823486
MK-2206,CARBOPLATIN,RKO,909698,35.3475748563,digestive_system,35.347576,9.496281,25.851295
LAPATINIB,GELDANAMYCIN,SKMES1,909728,29.1116278397,lung,29.111628,3.236091,25.875536
BORTEZOMIB,SN-38,RKO,909698,15.1714593102,digestive_system,15.171459,-10.710073,25.881533
LAPATINIB,ZOLINZA,OVCAR3,905933,25.6421852502,urogenital_system,25.642185,-0.27101344,25.913198
OXALIPLATIN,SUNITINIB,RPMI7951,910903,-30.9523677445,skin,-30.952368,-5.022386,25.929981
GELDANAMYCIN,LAPATINIB,SKMES1,909728,29.1116278397,lung,29.111628,3.1242611,25.987366
BEZ-235,GELDANAMYCIN,MDAMB436,1240172,23.2990180248,breast,23.299019,49.369,26.06998
LAPATINIB,DEXAMETHASONE,NCIH1650,687800,29.0879875476,lung,29.087988,2.95261,26.135378
MK-8669,TEMOZOLOMIDE,LNCAP,907788,33.0033346103,urogenital_system,33.003334,6.850338,26.152996
DOXORUBICIN,SORAFENIB,OVCAR3,905933,-39.0014576899,urogenital_system,-39.001457,-12.810904,26.190554
GELDANAMYCIN,SN-38,SKMEL30,909726,38.2684482285,skin,38.268448,12.073208,26.19524
VINORELBINE,BEZ-235,MDAMB436,1240172,25.9745965392,breast,25.974596,52.183506,26.20891
DEXAMETHASONE,LAPATINIB,NCIH1650,687800,29.0879875476,lung,29.087988,2.7778497,26.310139
MK-4541,BORTEZOMIB,LNCAP,907788,24.6551566726,urogenital_system,24.655157,-1.6608362,26.315994
CARBOPLATIN,BORTEZOMIB,LNCAP,907788,-37.4313716987,urogenital_system,-37.431374,-11.055224,26.376148
LAPATINIB,TEMOZOLOMIDE,NCIH1650,687800,-25.7801070759,lung,-25.780107,0.6178809,26.39799
VINBLASTINE,ABT-888,LNCAP,907788,-45.3313453615,urogenital_system,-45.331345,-18.926323,26.405022
DEXAMETHASONE,ERLOTINIB,RPMI7951,910903,-32.2826921311,skin,-32.282692,-5.8490396,26.433653
PACLITAXEL,MK-8669,NCIH1650,687800,32.1034073903,lung,32.10341,5.57212,26.531288
L778123,MITOMYCINE,OVCAR3,905933,-46.5230227003,urogenital_system,-46.52302,-19.926777,26.596245
GEMCITABINE,LAPATINIB,SKMES1,909728,-26.9290906961,lung,-26.92909,-0.21150598,26.717585
MK-4827,BEZ-235,LNCAP,907788,67.3045456986,urogenital_system,67.30454,40.514164,26.790379
MK-4541,BEZ-235,OVCAR3,905933,7.5705151562,urogenital_system,7.570515,34.410904,26.84039
MK-8669,PACLITAXEL,NCIH1650,687800,32.1034073903,lung,32.10341,5.237611,26.865799
MK-4827,BORTEZOMIB,SKMES1,909728,-13.014226774,lung,-13.014227,-39.88692,26.872694
MRK-003,DEXAMETHASONE,OVCAR3,905933,29.6632437148,urogenital_system,29.663244,2.7275631,26.93568
VINORELBINE,DINACICLIB,RKO,909698,12.8115184054,digestive_system,12.811519,-14.131378,26.942898
L778123,PD325901,OVCAR3,905933,-17.2832225617,urogenital_system,-17.283222,9.697294,26.980516
ETOPOSIDE,MK-4827,SKMES1,909728,3.1760854346,lung,3.1760855,-23.832825,27.008911
MK-2206,MITOMYCINE,RKO,909698,22.2146215831,digestive_system,22.214622,-4.808939,27.023561
ETOPOSIDE,MK-8669,SKMES1,909728,12.2352354574,lung,12.235235,-14.791289,27.026524
CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,LNCAP,907788,18.5539412452,urogenital_system,18.553942,-8.474974,27.028915
BORTEZOMIB,MK-4541,LNCAP,907788,24.6551566726,urogenital_system,24.655157,-2.4205108,27.075668
PD325901,GELDANAMYCIN,MDAMB436,1240172,21.5187553869,breast,21.518755,-5.6038785,27.122633
PACLITAXEL,MRK-003,SKMES1,909728,41.1914245001,lung,41.191425,14.068503,27.122921
MITOMYCINE,ERLOTINIB,SKMES1,909728,-32.3972714036,lung,-32.39727,-59.546947,27.149677
SUNITINIB,ETOPOSIDE,OVCAR3,905933,-1.583835017,urogenital_system,-1.583835,-28.751204,27.167368
MK-8776,BORTEZOMIB,RKO,909698,-1.1021519523,digestive_system,-1.102152,-28.269608,27.167456
ETOPOSIDE,SORAFENIB,NCIH1650,687800,2.7914259941,lung,2.791426,-24.40791,27.199335
ABT-888,VINBLASTINE,LNCAP,907788,-45.3313453615,urogenital_system,-45.331345,-18.092405,27.23894
MK-8669,GEMCITABINE,SKMES1,909728,-19.3526648683,lung,-19.352665,7.8910494,27.243713
PD325901,AZD1775,LNCAP,907788,-22.3443249644,urogenital_system,-22.344324,4.9081635,27.252487
MK-8669,MK-8776,OVCAR3,905933,37.9357010164,urogenital_system,37.9357,10.674881,27.260818
ZOLINZA,MK-8669,SKMEL30,909726,32.182983206,skin,32.182983,4.838569,27.344414
PACLITAXEL,SORAFENIB,OVCAR3,905933,-32.444007978,urogenital_system,-32.444008,-5.0995526,27.344456
DASATINIB,TOPOTECAN,SKMEL30,909726,-18.6428451716,skin,-18.642845,8.752974,27.395819
MK-8776,SORAFENIB,OVCAR3,905933,-26.1210277095,urogenital_system,-26.121027,1.2901801,27.411207
MK-4827,DEXAMETHASONE,LNCAP,907788,-24.7027058738,urogenital_system,-24.702705,2.8193872,27.522093
CYCLOPHOSPHAMIDE,DASATINIB,SKMEL30,909726,-24.3455413456,skin,-24.345541,3.1826594,27.5282
GELDANAMYCIN,MK-4827,SKMEL30,909726,9.59874505,skin,9.598745,-17.941914,27.540659
DASATINIB,CYCLOPHOSPHAMIDE,SKMEL30,909726,-24.3455413456,skin,-24.345541,3.2442322,27.589773
AZD1775,PD325901,LNCAP,907788,-22.3443249644,urogenital_system,-22.344324,5.253285,27.597609
MK-8776,GELDANAMYCIN,SKMEL30,909726,37.1610699565,skin,37.16107,9.531681,27.62939
DINACICLIB,VINORELBINE,RKO,909698,12.8115184054,digestive_system,12.811519,-14.840172,27.651691
TEMOZOLOMIDE,DASATINIB,RKO,909698,-31.061418378,digestive_system,-31.061419,-3.4012952,27.660124
DINACICLIB,METFORMIN,LNCAP,907788,22.3089858268,urogenital_system,22.308987,-5.38724,27.696226
MK-5108,ETOPOSIDE,OVCAR3,905933,-23.7610515885,urogenital_system,-23.761051,3.9615486,27.722599
ETOPOSIDE,BORTEZOMIB,MDAMB436,1240172,7.037605402,breast,7.0376053,-20.730768,27.768373
BEZ-235,BORTEZOMIB,OVCAR3,905933,-5.1258099484,urogenital_system,-5.12581,22.654339,27.78015
MK-8669,DINACICLIB,RKO,909698,26.287220537,digestive_system,26.28722,-1.5310937,27.818314
PD325901,METFORMIN,LNCAP,907788,23.9532521831,urogenital_system,23.953253,-3.8803515,27.833605
ETOPOSIDE,PD325901,RKO,909698,38.3604725959,digestive_system,38.360474,10.460393,27.900082
VINBLASTINE,DINACICLIB,RKO,909698,-0.017717894,digestive_system,-0.017717894,-27.940678,27.92296
BORTEZOMIB,ETOPOSIDE,MDAMB436,1240172,7.037605402,breast,7.0376053,-20.890738,27.928343
BORTEZOMIB,BEZ-235,OVCAR3,905933,-5.1258099484,urogenital_system,-5.12581,22.80398,27.92979
DINACICLIB,DEXAMETHASONE,LNCAP,907788,30.1702543586,urogenital_system,30.170254,2.1767397,27.993515
PD325901,ERLOTINIB,SKMES1,909728,26.8547976499,lung,26.854797,-1.1769634,28.031761
ABT-888,VINORELBINE,SKMES1,909728,19.4068048793,lung,19.406805,-8.630777,28.037582
MK-2206,ZOLINZA,SKMES1,909728,37.1283772721,lung,37.128376,9.071709,28.056667
CARBOPLATIN,PD325901,SKMES1,909728,-32.529721901,lung,-32.52972,-4.4710026,28.058718
DASATINIB,GELDANAMYCIN,SKMEL30,909726,-22.0573328409,skin,-22.057333,6.01725,28.074583
ERLOTINIB,DEXAMETHASONE,RPMI7951,910903,-32.2826921311,skin,-32.282692,-4.1910286,28.091663
BEZ-235,BORTEZOMIB,NCIH1650,687800,-11.1080612537,lung,-11.108061,16.985764,28.093824
TEMOZOLOMIDE,BEZ-235,RKO,909698,-11.942205801,digestive_system,-11.942205,16.172014,28.11422
BORTEZOMIB,BEZ-235,RPMI7951,910903,1.7275299747,skin,1.72753,29.846731,28.119202
TEMOZOLOMIDE,MK-4541,SKMEL30,909726,15.4794412601,skin,15.479442,-12.715187,28.19463
L778123,ERLOTINIB,OVCAR3,905933,-13.1207388994,urogenital_system,-13.120739,15.074717,28.195456
BORTEZOMIB,MK-4827,SKMEL30,909726,-1.8572475636,skin,-1.8572476,-30.11525,28.258001
DASATINIB,MK-2206,OVCAR3,905933,66.1672331737,urogenital_system,66.16724,37.906822,28.260414
BEZ-235,MK-8776,RPMI7951,910903,1.8901139831,skin,1.890114,30.151402,28.261288
GELDANAMYCIN,PD325901,MDAMB436,1240172,21.5187553869,breast,21.518755,-6.8159056,28.33466
BORTEZOMIB,MK-8776,RKO,909698,-1.1021519523,digestive_system,-1.102152,-29.448414,28.346262
PD325901,L778123,OVCAR3,905933,-17.2832225617,urogenital_system,-17.283222,11.085629,28.36885
TEMOZOLOMIDE,ETOPOSIDE,SKMES1,909728,25.0091468397,lung,25.009148,-3.412648,28.421795
SORAFENIB,PACLITAXEL,OVCAR3,905933,-32.444007978,urogenital_system,-32.444008,-3.9920197,28.451988
MK-8669,TEMOZOLOMIDE,RKO,909698,31.3891465131,digestive_system,31.389147,2.8801851,28.50896
DASATINIB,BEZ-235,RPMI7951,910903,39.4021229149,skin,39.402122,67.92307,28.52095
PD325901,VINBLASTINE,RKO,909698,29.232763873,digestive_system,29.232763,0.66850567,28.564259
TEMOZOLOMIDE,MK-2206,NCIH1650,687800,-34.4829286096,lung,-34.48293,-5.8966947,28.586235
ERLOTINIB,MK-4541,RKO,909698,-20.2299478111,digestive_system,-20.229948,8.358214,28.588161
TEMOZOLOMIDE,MK-4827,SKMEL30,909726,36.2524556281,skin,36.252457,7.594888,28.657568
ABT-888,VINORELBINE,LNCAP,907788,20.7971131344,urogenital_system,20.797113,-7.8993793,28.696493
ZOLINZA,LAPATINIB,OVCAR3,905933,25.6421852502,urogenital_system,25.642185,-3.1518145,28.793999
SUNITINIB,TOPOTECAN,OVCAR3,905933,-33.068062924,urogenital_system,-33.06806,-4.2676506,28.800411
DASATINIB,METFORMIN,SKMEL30,909726,-24.7258641636,skin,-24.725864,4.0840135,28.809877
PD325901,ETOPOSIDE,RKO,909698,38.3604725959,digestive_system,38.360474,9.508293,28.85218
MK-8776,MK-8669,OVCAR3,905933,37.9357010164,urogenital_system,37.9357,9.056404,28.879295
PD325901,OXALIPLATIN,LNCAP,907788,26.943151403,urogenital_system,26.943151,-1.9409914,28.884144
VINORELBINE,MK-4827,SKMEL30,909726,-1.4946599551,skin,-1.4946599,-30.38868,28.89402
MK-8776,MK-2206,RPMI7951,910903,-11.0793192499,skin,-11.079319,17.831495,28.910814
CARBOPLATIN,MK-5108,RKO,909698,29.1104554442,digestive_system,29.110455,0.16346006,28.946995
ERLOTINIB,L778123,OVCAR3,905933,-13.1207388994,urogenital_system,-13.120739,15.834316,28.955055
BEZ-235,BORTEZOMIB,RPMI7951,910903,1.7275299747,skin,1.72753,30.797493,29.069963
GEMCITABINE,GELDANAMYCIN,SKMEL30,909726,19.2114345023,skin,19.211435,-9.959195,29.170631
TOPOTECAN,MK-4827,OVCAR3,905933,-21.4269635018,urogenital_system,-21.426964,7.7820835,29.209047
AZD1775,TEMOZOLOMIDE,SKMES1,909728,30.4180086069,lung,30.418009,1.1694192,29.24859
TEMOZOLOMIDE,ZOLINZA,OVCAR3,905933,25.4256398204,urogenital_system,25.42564,-3.9052553,29.330894
DASATINIB,PACLITAXEL,OVCAR3,905933,40.323152538,urogenital_system,40.32315,10.981095,29.342056
DASATINIB,MRK-003,NCIH1650,687800,39.3815261131,lung,39.381527,9.9987,29.382828
MK-8776,PD325901,OVCAR3,905933,29.6563218472,urogenital_system,29.656322,0.2548844,29.401438
SN-38,GELDANAMYCIN,SKMEL30,909726,38.2684482285,skin,38.268448,8.845951,29.422497
MITOMYCINE,L778123,OVCAR3,905933,-46.5230227003,urogenital_system,-46.52302,-17.071913,29.451109
MK-8776,VINORELBINE,SKMEL30,909726,26.4723154406,skin,26.472315,-2.997694,29.470009
L778123,BEZ-235,OVCAR3,905933,11.8144972228,urogenital_system,11.814497,41.29505,29.480555
MRK-003,TEMOZOLOMIDE,RPMI7951,910903,29.194312618,skin,29.194313,-0.30724153,29.501554
TOPOTECAN,SUNITINIB,OVCAR3,905933,-33.068062924,urogenital_system,-33.06806,-3.542411,29.52565
VINORELBINE,ABT-888,LNCAP,907788,20.7971131344,urogenital_system,20.797113,-8.738335,29.535448
ETOPOSIDE,MK-5108,OVCAR3,905933,-23.7610515885,urogenital_system,-23.761051,5.82047,29.58152
MRK-003,ETOPOSIDE,SKMES1,909728,16.9218434298,lung,16.921843,-12.708432,29.630276
MRK-003,DASATINIB,NCIH1650,687800,39.3815261131,lung,39.381527,9.741739,29.639788
BORTEZOMIB,MK-8776,OVCAR3,905933,-15.3305189054,urogenital_system,-15.330519,-45.085133,29.754614
TOPOTECAN,SORAFENIB,OVCAR3,905933,-30.4990004504,urogenital_system,-30.499,-0.7009798,29.798021
TEMOZOLOMIDE,DASATINIB,RPMI7951,910903,30.9006476636,skin,30.900648,1.0988846,29.801764
BORTEZOMIB,BEZ-235,NCIH1650,687800,-11.1080612537,lung,-11.108061,18.743425,29.851486
TOPOTECAN,MRK-003,OVCAR3,905933,-0.8150765752,urogenital_system,-0.8150766,29.039047,29.854124
MK-4541,MK-8669,SKMEL30,909726,30.7536045279,skin,30.753605,0.8815788,29.872026
PD325901,MK-8776,OVCAR3,905933,29.6563218472,urogenital_system,29.656322,-0.27710536,29.933428
BORTEZOMIB,SN-38,OVCAR3,905933,14.5864766634,urogenital_system,14.586476,-15.356581,29.943058
ZOLINZA,MK-2206,SKMES1,909728,37.1283772721,lung,37.128376,7.1827326,29.945644
MK-5108,ETOPOSIDE,RKO,909698,29.5616595163,digestive_system,29.561659,-0.3953195,29.956978
ERLOTINIB,CYCLOPHOSPHAMIDE,LNCAP,907788,-29.8958427284,urogenital_system,-29.895844,0.087278895,29.983122
DASATINIB,MK-8776,NCIH1650,687800,57.8108687224,lung,57.810867,27.823736,29.987131
CYCLOPHOSPHAMIDE,ERLOTINIB,LNCAP,907788,-29.8958427284,urogenital_system,-29.895844,0.095669895,29.991514
MK-4827,VINORELBINE,SKMEL30,909726,-1.4946599551,skin,-1.4946599,-31.48761,29.99295
GEMCITABINE,MK-8776,NCIH1650,687800,46.3391799676,lung,46.33918,16.319567,30.019613
GELDANAMYCIN,ETOPOSIDE,SKMEL30,909726,32.84665347,skin,32.846653,2.8221312,30.02452
DASATINIB,MK-4827,SKMEL30,909726,-23.2700519401,skin,-23.270052,6.816148,30.0862
MK-2206,ERLOTINIB,SKMES1,909728,55.9352051312,lung,55.935204,25.845324,30.08988
GELDANAMYCIN,GEMCITABINE,SKMEL30,909726,19.2114345023,skin,19.211435,-10.945182,30.156616
BORTEZOMIB,VINORELBINE,RKO,909698,-19.3851944284,digestive_system,-19.385195,-49.55778,30.172586
VINORELBINE,MK-8776,SKMEL30,909726,26.4723154406,skin,26.472315,-3.704835,30.17715
MK-8669,ZOLINZA,SKMEL30,909726,32.182983206,skin,32.182983,1.9654166,30.217567
CARBOPLATIN,MK-8776,SKMEL30,909726,39.0904543404,skin,39.090454,8.852542,30.237911
MK-2206,MK-8776,RPMI7951,910903,-11.0793192499,skin,-11.079319,19.206112,30.28543
MK-8669,MK-4541,SKMEL30,909726,30.7536045279,skin,30.753605,0.40276322,30.350842
LAPATINIB,PD325901,RKO,909698,30.0378614506,digestive_system,30.03786,-0.3864937,30.424355
ZOLINZA,BORTEZOMIB,LNCAP,907788,25.5158072021,urogenital_system,25.515808,-5.0743723,30.59018
BEZ-235,DOXORUBICIN,RPMI7951,910903,-8.5765307605,skin,-8.57653,22.029377,30.605907
BORTEZOMIB,ZOLINZA,LNCAP,907788,25.5158072021,urogenital_system,25.515808,-5.158524,30.674332
DEXAMETHASONE,DINACICLIB,LNCAP,907788,30.1702543586,urogenital_system,30.170254,-0.54582024,30.716074
DINACICLIB,MK-8776,SKMEL30,909726,9.9528032911,skin,9.952804,-20.781155,30.73396
MK-4541,TEMOZOLOMIDE,SKMEL30,909726,15.4794412601,skin,15.479442,-15.264164,30.743607
MK-8669,BEZ-235,RPMI7951,910903,75.2988228809,skin,75.29882,106.106705,30.807884
MRK-003,PACLITAXEL,SKMES1,909728,41.1914245001,lung,41.191425,10.253523,30.937902
BEZ-235,DOXORUBICIN,LNCAP,907788,58.9138478362,urogenital_system,58.91385,27.937849,30.976
TEMOZOLOMIDE,AZD1775,SKMES1,909728,30.4180086069,lung,30.418009,-0.58195376,30.999962
MK-5108,DASATINIB,NCIH1650,687800,30.6315438637,lung,30.631544,-0.538955,31.1705
METFORMIN,PD325901,LNCAP,907788,23.9532521831,urogenital_system,23.953253,-7.222177,31.17543
VINORELBINE,ERLOTINIB,RPMI7951,910903,-11.8203378489,skin,-11.820338,19.359407,31.179745
DEXAMETHASONE,MK-5108,RPMI7951,910903,-27.2166282284,skin,-27.216629,3.9794202,31.196049
DOXORUBICIN,BEZ-235,LNCAP,907788,58.9138478362,urogenital_system,58.91385,27.686464,31.227385
BORTEZOMIB,BEZ-235,SKMES1,909728,-0.268602953,lung,-0.26860297,30.973658,31.24226
METHOTREXATE,BEZ-235,RPMI7951,910903,-30.6382651595,skin,-30.638266,0.64256334,31.280828
MK-8669,MK-4827,OVCAR3,905933,47.2673990601,urogenital_system,47.2674,15.936182,31.331217
BEZ-235,VINORELBINE,MDAMB436,1240172,25.9745965392,breast,25.974596,57.31572,31.341124
MK-5108,MK-4827,LNCAP,907788,-22.6411422273,urogenital_system,-22.641142,8.711415,31.352558
MRK-003,TOPOTECAN,OVCAR3,905933,-0.8150765752,urogenital_system,-0.8150766,30.567709,31.382786
METHOTREXATE,MK-2206,SKMEL30,909726,25.234596928,skin,25.234596,-6.1941433,31.42874
PD325901,ETOPOSIDE,LNCAP,907788,40.3229157331,urogenital_system,40.322914,8.888689,31.434225
CYCLOPHOSPHAMIDE,BORTEZOMIB,RKO,909698,28.3798591147,digestive_system,28.37986,-3.0883129,31.468172
MK-4827,DEXAMETHASONE,OVCAR3,905933,34.6919389289,urogenital_system,34.69194,3.207981,31.48396
BEZ-235,L778123,OVCAR3,905933,11.8144972228,urogenital_system,11.814497,43.426483,31.611986
AZD1775,DINACICLIB,LNCAP,907788,18.8879080191,urogenital_system,18.887909,-12.863597,31.751507
BEZ-235,ERLOTINIB,MDAMB436,1240172,34.3614618048,breast,34.36146,66.11575,31.754292
BEZ-235,METHOTREXATE,RPMI7951,910903,-30.6382651595,skin,-30.638266,1.2024255,31.84069
SORAFENIB,TOPOTECAN,OVCAR3,905933,-30.4990004504,urogenital_system,-30.499,1.3617241,31.860725
VINBLASTINE,ZOLINZA,NCIH1650,687800,3.9800829105,lung,3.980083,-27.995808,31.975891
L778123,ETOPOSIDE,OVCAR3,905933,-28.472730534,urogenital_system,-28.47273,3.5298717,32.0026
ZOLINZA,MK-4827,OVCAR3,905933,28.0318632003,urogenital_system,28.031862,-3.9898791,32.02174
MK-4827,DASATINIB,SKMEL30,909726,-23.2700519401,skin,-23.270052,8.767303,32.037354
CYCLOPHOSPHAMIDE,DASATINIB,LNCAP,907788,-27.4288362332,urogenital_system,-27.428837,4.8098607,32.238697
PACLITAXEL,DASATINIB,OVCAR3,905933,40.323152538,urogenital_system,40.32315,8.0517025,32.271446
ERLOTINIB,MK-2206,SKMES1,909728,55.9352051312,lung,55.935204,23.594847,32.340355
MK-4827,GELDANAMYCIN,SKMES1,909728,7.9613602205,lung,7.9613605,-24.383186,32.344547
MK-5108,MRK-003,LNCAP,907788,-33.8882266471,urogenital_system,-33.888226,-1.434172,32.454052
DINACICLIB,ZOLINZA,LNCAP,907788,10.7046573009,urogenital_system,10.704658,-21.783152,32.48781
MK-8776,CARBOPLATIN,SKMEL30,909726,39.0904543404,skin,39.090454,6.5133457,32.57711
ETOPOSIDE,L778123,OVCAR3,905933,-28.472730534,urogenital_system,-28.47273,4.1065645,32.579296
DOXORUBICIN,BEZ-235,RPMI7951,910903,-8.5765307605,skin,-8.57653,24.150156,32.726685
DINACICLIB,AZD1775,LNCAP,907788,18.8879080191,urogenital_system,18.887909,-13.907188,32.795097
MK-8669,LAPATINIB,SKMEL30,909726,45.5204345999,skin,45.520435,12.644645,32.87579
ETOPOSIDE,PD325901,LNCAP,907788,40.3229157331,urogenital_system,40.322914,7.426673,32.89624
MK-8669,VINORELBINE,NCIH1650,687800,26.5497882054,lung,26.549788,-6.365779,32.915565
MK-8776,DASATINIB,NCIH1650,687800,57.8108687224,lung,57.810867,24.871021,32.939846
MK-8776,MRK-003,SKMEL30,909726,38.4976165281,skin,38.497616,5.511547,32.98607
BEZ-235,MK-4827,LNCAP,907788,67.3045456986,urogenital_system,67.30454,34.21069,33.093853
BEZ-235,DASATINIB,SKMEL30,909726,34.1108394391,skin,34.11084,67.20862,33.09778
ZOLINZA,VINBLASTINE,NCIH1650,687800,3.9800829105,lung,3.980083,-29.275278,33.25536
LAPATINIB,PD325901,SKMES1,909728,33.2790802775,lung,33.27908,-0.027093172,33.30617
MRK-003,DASATINIB,SKMEL30,909726,-16.4038587033,skin,-16.403858,16.902613,33.306473
BEZ-235,BORTEZOMIB,SKMES1,909728,-0.268602953,lung,-0.26860297,33.041702,33.310307
LAPATINIB,MRK-003,LNCAP,907788,-19.8288210171,urogenital_system,-19.828821,13.587671,33.416492
TOPOTECAN,DASATINIB,SKMEL30,909726,-18.6428451716,skin,-18.642845,14.787282,33.430126
GELDANAMYCIN,DEXAMETHASONE,LNCAP,907788,34.2725791782,urogenital_system,34.27258,0.7305858,33.541992
MK-8776,GEMCITABINE,NCIH1650,687800,46.3391799676,lung,46.33918,12.783102,33.556076
VINBLASTINE,PD325901,RKO,909698,29.232763873,digestive_system,29.232763,-4.3234572,33.55622
MRK-003,MK-8776,SKMEL30,909726,38.4976165281,skin,38.497616,4.9043956,33.59322
ABT-888,BEZ-235,LNCAP,907788,78.7040828052,urogenital_system,78.70409,45.107876,33.59621
DEXAMETHASONE,MK-8669,SKMEL30,909726,42.825806311,skin,42.825806,9.225322,33.600483
ETOPOSIDE,TEMOZOLOMIDE,SKMES1,909728,25.0091468397,lung,25.009148,-8.629231,33.63838
LAPATINIB,MK-2206,SKMES1,909728,43.1851385323,lung,43.18514,9.539366,33.645775
VINORELBINE,ABT-888,SKMES1,909728,19.4068048793,lung,19.406805,-14.247905,33.65471
VINORELBINE,SORAFENIB,OVCAR3,905933,-44.2537742997,urogenital_system,-44.253773,-10.590201,33.66357
MK-5108,DASATINIB,SKMEL30,909726,-12.2451078089,skin,-12.245108,21.420795,33.6659
MK-8776,BORTEZOMIB,OVCAR3,905933,-15.3305189054,urogenital_system,-15.330519,-49.092327,33.76181
GELDANAMYCIN,BORTEZOMIB,SKMEL30,909726,-5.7375919098,skin,-5.7375917,-39.50738,33.76979
DEXAMETHASONE,MK-4827,OVCAR3,905933,34.6919389289,urogenital_system,34.69194,0.86177874,33.830162
MK-4827,DASATINIB,NCIH1650,687800,30.8186562618,lung,30.818657,-3.0599983,33.878654
DASATINIB,CYCLOPHOSPHAMIDE,LNCAP,907788,-27.4288362332,urogenital_system,-27.428837,6.4531507,33.88199
DASATINIB,TEMOZOLOMIDE,RPMI7951,910903,30.9006476636,skin,30.900648,-3.0180416,33.91869
PD325901,LAPATINIB,RKO,909698,30.0378614506,digestive_system,30.03786,-3.8886428,33.926502
